net_profit,net_pct,max_dd_pct,win_rate,sharpe,profit_factor,trades,largest_loss,leverage,capital_pct,max_trades,max_drawdown_pct,target_goal_value
145.99322996795462,62.390269217074625,13.13194350599621,63.33333333333333,7.614997960520078,2.269509678851352,30,-27.155755094302176,5,22,3,12,18
186.26401876178704,79.60000801785772,8.701232062278805,72.41379310344827,10.686750339939907,3.350549811089562,29,-20.876016751118115,5,22,3,100,12
11.18212706830725,4.778686781327885,41.97015075654326,77.77777777777779,2.4001857424870776,1.0527474677021882,27,-80.84165787061825,5,22,3,100,15
279.5011296929133,119.44492721919373,11.525633466056176,73.17073170731707,11.845905315268043,2.9265967328253275,41,-31.982786833716013,5,22,4,10,12
224.73996134664543,96.04271852420744,6.759887756726831,69.23076923076923,11.276399622293352,4.694392144540333,26,-22.79089325459102,5,22,3,100,18
159.3057837688138,68.07939477299735,16.124261868526048,68.96551724137932,9.702697632626695,2.7725751656154194,29,-27.12005034754865,5,22,4,10,15
232.4870152645413,99.35342532672705,11.358102936165452,68.75,10.797720488789517,3.5068857952503962,32,-24.999831626703283,5,22,4,10,18
270.8015846338624,115.727172920454,13.002473921290475,73.17073170731707,11.584569310057951,2.789082685491108,41,-36.58853906496902,5,22,4,12,12
242.9391190738757,103.82013635635714,12.524728820104642,81.57894736842105,12.856080954591054,2.6631440690455,38,-37.149169613054454,5,22,4,12,15
222.94979758517343,95.27769127571514,13.156155287536786,68.75,10.384565466632523,3.252023948325841,32,-27.155755094302176,5,22,4,12,18
348.94043589510215,149.11984439961628,11.525633466056176,78.94736842105263,13.398401896893992,4.608960899467564,38,-28.85558857827032,5,22,4,100,12
258.494777481012,110.46785362436411,11.020805253101393,79.41176470588235,14.329674744639771,3.1455092107520786,34,-31.05555986993192,5,22,4,100,15
222.14761122797384,94.93487659315122,6.759887756726831,67.85714285714286,11.169104351058571,4.44359212606114,28,-22.573837128356818,5,22,4,100,18
122.23506107061966,52.237205585734905,12.133895167270971,69.6969696969697,7.7314051199090015,2.1486780061669637,33,-25.73559401539001,6,15,3,10,12
120.139586388411,51.341703584791034,10.707914076308729,66.66666666666666,7.752204684824864,2.6271144947202103,27,-19.79557150024399,6,15,3,10,15
56.85940254762831,24.298889977618934,14.88429850480415,62.96296296296296,5.8004453755797245,1.6603837207710619,27,-18.997630084437944,6,15,3,10,18
99.15366921814794,42.37336291373844,14.04161168317049,70.0,7.201167158757256,2.011608043668961,30,-27.408603155173328,6,15,3,12,12
16.182773061047936,6.915714983353818,20.789622277558205,59.25925925925925,2.037792306649477,1.133384624295873,27,-28.571164305335042,6,15,3,12,18
159.83706777696494,68.30643922092518,5.634786398138822,69.23076923076923,10.409080764038963,4.648952915619149,26,-15.960263092159177,6,15,3,12,15
84.67490845985799,36.185858316178624,29.127805926500173,80.0,5.7288015619546595,1.5204864096960664,30,-58.64060825723942,6,15,3,100,12
172.07520370390085,73.53641183927387,5.634786398138822,69.23076923076923,11.125043113796915,4.8293018750126535,26,-16.544091519918613,6,15,3,100,15
50.86862186445393,21.73872729250168,16.479639818894377,66.66666666666666,4.887354043174528,1.6169805952676355,24,-23.689259315231386,6,15,3,100,18
